set_number,set_name,year_released,image_url,theme_name
8422,Circuit Shock Racer / V-Twin Super Bike,1995,https://cdn.rebrickable.com/media/sets/8422-1.jpg,Technic
8425,Black Hawk / Sky Stormer,1996,https://cdn.rebrickable.com/media/sets/8425-1.jpg,Technic
8428,Turbo Command Featuring CD-ROM Experience Expander,1998,https://cdn.rebrickable.com/media/sets/8428-1.jpg,Technic
8429,Helicopter,2002,https://cdn.rebrickable.com/media/sets/8429-1.jpg,Technic
8430,Motorbike,2002,https://cdn.rebrickable.com/media/sets/8430-1.jpg,Technic
8431,Crane Truck,2002,https://cdn.rebrickable.com/media/sets/8431-1.jpg,Technic
8432,Supersonic Car,1998,https://cdn.rebrickable.com/media/sets/8432-1.jpg,Technic
8433,Cool Movers,2004,https://cdn.rebrickable.com/media/sets/8433-1.jpg,Technic
8434,Aircraft,2004,https://cdn.rebrickable.com/media/sets/8434-1.jpg,Technic
8435,4WD,2004,https://cdn.rebrickable.com/media/sets/8435-1.jpg,Technic
8436,Truck,2004,https://cdn.rebrickable.com/media/sets/8436-1.jpg,Technic
8437,Future Car,1997,https://cdn.rebrickable.com/media/sets/8437-1.jpg,Technic
8438,Pneumatic Crane Truck,2003,https://cdn.rebrickable.com/media/sets/8438-1.jpg,Technic
8439,Front End Loader,2004,https://cdn.rebrickable.com/media/sets/8439-1.jpg,Technic
8440,Formula Flash,1995,https://cdn.rebrickable.com/media/sets/8440-1.jpg,Technic
8441,Fork Lift Truck,2003,https://cdn.rebrickable.com/media/sets/8441-1.jpg,Technic
8443,Pneumatic Log Loader / Pneumatic Logger,1996,https://cdn.rebrickable.com/media/sets/8443-1.jpg,Technic
8444,Air Enforcer / Supercopter,1999,https://cdn.rebrickable.com/media/sets/8444-1.jpg,Technic
8445,Indy Storm / Formula 1 Racer,1999,https://cdn.rebrickable.com/media/sets/8445-1.jpg,Technic
8446,Crane Truck,1999,https://cdn.rebrickable.com/media/sets/8446-1.jpg,Technic
8448,Super Street Sensation,1999,https://cdn.rebrickable.com/media/sets/8448-1.jpg,Technic
8451,Dumper,2003,https://cdn.rebrickable.com/media/sets/8451-1.jpg,Technic
8453,Front End Loader,2003,https://cdn.rebrickable.com/media/sets/8453-1.jpg,Technic
8453,Front-End Loader Black Box,2004,https://cdn.rebrickable.com/media/sets/8453-2.jpg,Technic
8454,Rescue Truck,2003,https://cdn.rebrickable.com/media/sets/8454-1.jpg,Technic
8455,Backhoe Loader,2003,https://cdn.rebrickable.com/media/sets/8455-1.jpg,Technic
8456,Fiber Optic Multi Set / Multi Racer Set (with Fibre Optics),1996,https://cdn.rebrickable.com/media/sets/8456-1.jpg,Technic
8457,Power Puller,2000,https://cdn.rebrickable.com/media/sets/8457-1.jpg,Technic
8458,Silver Champion,2000,https://cdn.rebrickable.com/media/sets/8458-1.jpg,Technic
8459,Pneumatic Front-End Loader,1997,https://cdn.rebrickable.com/media/sets/8459-1.jpg,Technic
8460,Pneumatic Crane Truck / Mobile Crane,1995,https://cdn.rebrickable.com/media/sets/8460-1.jpg,Technic
8462,Tow Truck,1998,https://cdn.rebrickable.com/media/sets/8462-1.jpg,Technic
8463,Forklift Truck,2001,https://cdn.rebrickable.com/media/sets/8463-1.jpg,Technic
8464,Pneumatic Front End Loader,2001,https://cdn.rebrickable.com/media/sets/8464-1.jpg,Technic
8465,Extreme Off-Roader,2001,https://cdn.rebrickable.com/media/sets/8465-1.jpg,Technic
8466,4x4 Off Roader,2001,https://cdn.rebrickable.com/media/sets/8466-1.jpg,Technic
8479,Barcode Multi-Set,1997,https://cdn.rebrickable.com/media/sets/8479-1.jpg,Technic
8480,Space Shuttle,1996,https://cdn.rebrickable.com/media/sets/8480-1.jpg,Technic
8620,Snow Scooter,1986,https://cdn.rebrickable.com/media/sets/8620-1.jpg,Technic
8640,Polar Copter,1986,https://cdn.rebrickable.com/media/sets/8640-1.jpg,Technic
8660,Arctic Rescue Unit,1986,https://cdn.rebrickable.com/media/sets/8660-1.jpg,Technic
8680,Arctic Rescue Base,1986,https://cdn.rebrickable.com/media/sets/8680-1.jpg,Technic
8808,F1 Racer,1994,https://cdn.rebrickable.com/media/sets/8808-1.jpg,Technic
8810,Cafe Racer,1991,https://cdn.rebrickable.com/media/sets/8810-1.jpg,Technic
8812,Aero Hawk II,1994,https://cdn.rebrickable.com/media/sets/8812-1.jpg,Technic
8815,Speedway Bandit,1991,https://cdn.rebrickable.com/media/sets/8815-1.jpg,Technic
8816,Off-Road Rambler,1994,https://cdn.rebrickable.com/media/sets/8816-1.jpg,Technic
8818,Baja Blaster,1993,https://cdn.rebrickable.com/media/sets/8818-1.jpg,Technic
8820,Mountain Rambler,1991,https://cdn.rebrickable.com/media/sets/8820-1.jpg,Technic
8824,Hovercraft,1994,https://cdn.rebrickable.com/media/sets/8824-1.jpg,Technic
8825,Night Chopper,1991,https://cdn.rebrickable.com/media/sets/8825-1.jpg,Technic
8826,ATX Sport Cycle,1993,https://cdn.rebrickable.com/media/sets/8826-1.jpg,Technic
8828,Front End Loader,1993,https://cdn.rebrickable.com/media/sets/8828-1.jpg,Technic
8829,Dune Blaster,1994,https://cdn.rebrickable.com/media/sets/8829-1.jpg,Technic
8830,Rally 6-Wheeler,1990,https://cdn.rebrickable.com/media/sets/8830-1.jpg,Technic
8832,Roadster,1988,https://cdn.rebrickable.com/media/sets/8832-1.jpg,Technic
8835,Forklift,1989,https://cdn.rebrickable.com/media/sets/8835-1.jpg,Technic
8836,Sky Ranger,1993,https://cdn.rebrickable.com/media/sets/8836-1.jpg,Technic
8837,Pneumatic Excavator,1992,https://cdn.rebrickable.com/media/sets/8837-1.jpg,Technic
8838,Shock Cycle,1991,https://cdn.rebrickable.com/media/sets/8838-1.jpg,Technic
8839,Supply Ship,1992,https://cdn.rebrickable.com/media/sets/8839-1.jpg,Technic
8840,Rally Shock n' Roll Racer,1991,https://cdn.rebrickable.com/media/sets/8840-1.jpg,Technic
8841,Desert Racer,1983,https://cdn.rebrickable.com/media/sets/8841-1.jpg,Technic
8842,Go-Cart,1986,https://cdn.rebrickable.com/media/sets/8842-1.jpg,Technic
8843,Fork Lift Truck,1984,https://cdn.rebrickable.com/media/sets/8843-1.jpg,Technic
8849,Tractor,1986,https://cdn.rebrickable.com/media/sets/8849-1.jpg,Technic
8850,Rally Support Truck,1990,https://cdn.rebrickable.com/media/sets/8850-1.jpg,Technic
8851,Excavator,1984,https://cdn.rebrickable.com/media/sets/8851-1.jpg,Technic
8852,Robot,1987,https://cdn.rebrickable.com/media/sets/8852-1.jpg,Technic
8853,Excavator / Digger,1988,https://cdn.rebrickable.com/media/sets/8853-1.jpg,Technic
8854,Power Crane,1989,https://cdn.rebrickable.com/media/sets/8854-1.jpg,Technic
8855,Prop Plane,1988,https://cdn.rebrickable.com/media/sets/8855-1.jpg,Technic
8856,Whirlwind Rescue,1991,https://cdn.rebrickable.com/media/sets/8856-1.jpg,Technic
8857,Street Chopper / Trike,1993,https://cdn.rebrickable.com/media/sets/8857-1.jpg,Technic
8858,Rebel Wrecker,1994,https://cdn.rebrickable.com/media/sets/8858-1.jpg,Technic
8862,Backhoe Grader,1989,https://cdn.rebrickable.com/media/sets/8862-1.jpg,Technic
8865,Test Car,1988,https://cdn.rebrickable.com/media/sets/8865-1.jpg,Technic
8868,Airtech Claw Rig,1992,https://cdn.rebrickable.com/media/sets/8868-1.jpg,Technic
8872,Forklift Transporter,1993,https://cdn.rebrickable.com/media/sets/8872-1.jpg,Technic
8880,Super Car,1994,https://cdn.rebrickable.com/media/sets/8880-1.jpg,Technic
9390,Mini Tow Truck,2012,https://cdn.rebrickable.com/media/sets/9390-1.jpg,Technic
9391,Mini Crane,2012,https://cdn.rebrickable.com/media/sets/9391-1.jpg,Technic
9392,Quad Bike,2012,https://cdn.rebrickable.com/media/sets/9392-1.jpg,Technic
9393,Tractor,2012,https://cdn.rebrickable.com/media/sets/9393-1.jpg,Technic
9394,Jet Plane,2012,https://cdn.rebrickable.com/media/sets/9394-1.jpg,Technic
9395,Pick-Up Tow Truck,2012,https://cdn.rebrickable.com/media/sets/9395-1.jpg,Technic
9396,Helicopter,2012,https://cdn.rebrickable.com/media/sets/9396-1.jpg,Technic
9397,Logging Truck,2012,https://cdn.rebrickable.com/media/sets/9397-1.jpg,Technic
9398,4 x 4 Crawler,2012,https://cdn.rebrickable.com/media/sets/9398-1.jpg,Technic
2854,Bungee Chopper,1998,https://cdn.rebrickable.com/media/sets/2854-1.jpg,Competition
3038,Spider Slayer,1998,https://cdn.rebrickable.com/media/sets/3038-1.jpg,Competition
8202,Blast Off Chopper with Bungee Cord Power!,1998,https://cdn.rebrickable.com/media/sets/8202-1.jpg,Competition
8233,Blue Thunder versus The Stinger,1998,https://cdn.rebrickable.com/media/sets/8233-1.jpg,Competition
8239,Cyber Challenge,1998,https://cdn.rebrickable.com/media/sets/8239-1.jpg,Competition
8241,Battle Cars,2001,https://cdn.rebrickable.com/media/sets/8241-1.jpg,Competition
8245,Robot's Revenge,1998,https://cdn.rebrickable.com/media/sets/8245-1.jpg,Competition
8257,Cyber Strikers,1998,https://cdn.rebrickable.com/media/sets/8257-1.jpg,Competition
8266,Spyder Slayer,1998,https://cdn.rebrickable.com/media/sets/8266-1.jpg,Competition
8268,Scorpion Attack,1999,https://cdn.rebrickable.com/media/sets/8268-1.jpg,Competition
8269,Competition Ultra Challenge [aka Cyber Stinger],1999,https://cdn.rebrickable.com/media/sets/8269-1.jpg,Competition
8305,Duel Bikes,2000,https://cdn.rebrickable.com/media/sets/8305-1.jpg,Competition
8307,Turbo Racer,2000,https://cdn.rebrickable.com/media/sets/8307-1.jpg,Competition
8450,Mission Experience Pack,2000,https://cdn.rebrickable.com/media/sets/8450-1.jpg,Competition
8482,CyberMaster,1998,https://cdn.rebrickable.com/media/sets/8482-1.jpg,Competition
8483,CyberMaster,1998,https://cdn.rebrickable.com/media/sets/8483-1.jpg,Competition
880001,Competition Racers with Stopwatch,1998,https://cdn.rebrickable.com/media/sets/880001-1.jpg,Competition
850,Fork Lift Truck,1977,https://cdn.rebrickable.com/media/sets/850-1.jpg,Expert Builder
851,Tractor,1977,https://cdn.rebrickable.com/media/sets/851-1.jpg,Expert Builder
852,Reconnaisance Helicopter,1977,https://cdn.rebrickable.com/media/sets/852-1.jpg,Expert Builder
853,Auto Chassis,1977,https://cdn.rebrickable.com/media/sets/853-1.jpg,Expert Builder
854,Go-Kart,1978,https://cdn.rebrickable.com/media/sets/854-1.jpg,Expert Builder
855,Mobile Crane,1978,https://cdn.rebrickable.com/media/sets/855-1.jpg,Expert Builder
856,Bulldozer,1979,https://cdn.rebrickable.com/media/sets/856-1.jpg,Expert Builder
857,Motorbike with Sidecar,1979,https://cdn.rebrickable.com/media/sets/857-1.jpg,Expert Builder
858,Auto Engines,1980,https://cdn.rebrickable.com/media/sets/858-1.jpg,Expert Builder
8700,Expert Builder Power Pack,1982,https://cdn.rebrickable.com/media/sets/8700-1.jpg,Expert Builder
870,4.5V Supplementary Set,1977,https://cdn.rebrickable.com/media/sets/870-1.jpg,Expert Builder
871,Supplementary Set,1977,https://cdn.rebrickable.com/media/sets/871-1.jpg,Expert Builder
872,Supplementary Set,1978,https://cdn.rebrickable.com/media/sets/872-1.jpg,Expert Builder
874,Supplementary Set,1979,https://cdn.rebrickable.com/media/sets/874-1.jpg,Expert Builder
875,Supplementary Set,1979,https://cdn.rebrickable.com/media/sets/875-1.jpg,Expert Builder
876,Supplementary Set,1979,https://cdn.rebrickable.com/media/sets/876-1.jpg,Expert Builder
877,Supplementary Set,1979,https://cdn.rebrickable.com/media/sets/877-1.jpg,Expert Builder
878,Supplementary Set,1979,https://cdn.rebrickable.com/media/sets/878-1.jpg,Expert Builder
879,Supplementary Set,1979,https://cdn.rebrickable.com/media/sets/879-1.jpg,Expert Builder
880,Supplementary Set,1979,https://cdn.rebrickable.com/media/sets/880-1.jpg,Expert Builder
8844,Helicopter,1981,https://cdn.rebrickable.com/media/sets/8844-1.jpg,Expert Builder
8845,Dune Buggy,1981,https://cdn.rebrickable.com/media/sets/8845-1.jpg,Expert Builder
8846,Tow Truck,1982,https://cdn.rebrickable.com/media/sets/8846-1.jpg,Expert Builder
8847,Dragster,1983,https://cdn.rebrickable.com/media/sets/8847-1.jpg,Expert Builder
8848,Power Truck,1981,https://cdn.rebrickable.com/media/sets/8848-1.jpg,Expert Builder
8857,Motorcycle,1980,https://cdn.rebrickable.com/media/sets/8857-2.jpg,Expert Builder
8858,Auto Engines,1980,https://cdn.rebrickable.com/media/sets/8858-2.jpg,Expert Builder
8859,Tractor,1981,https://cdn.rebrickable.com/media/sets/8859-1.jpg,Expert Builder
8860,Car Chassis,1980,https://cdn.rebrickable.com/media/sets/8860-1.jpg,Expert Builder
948,Go-Kart,1978,https://cdn.rebrickable.com/media/sets/948-1.jpg,Expert Builder
950,Fork Lift,1979,https://cdn.rebrickable.com/media/sets/950-1.jpg,Expert Builder
951,Bulldozer,1979,https://cdn.rebrickable.com/media/sets/951-1.jpg,Expert Builder
952,Tractor,1978,https://cdn.rebrickable.com/media/sets/952-1.jpg,Expert Builder
954,Sky Copter,1978,https://cdn.rebrickable.com/media/sets/954-1.jpg,Expert Builder
955,Mobile Crane,1979,https://cdn.rebrickable.com/media/sets/955-1.jpg,Expert Builder
956,Auto Chassis,1978,https://cdn.rebrickable.com/media/sets/956-1.jpg,Expert Builder
960,Power Pack,1978,https://cdn.rebrickable.com/media/sets/960-1.jpg,Expert Builder
961,Expert Builder/Gear Parts,1978,https://cdn.rebrickable.com/media/sets/961-1.jpg,Expert Builder
98959,Motor,1977,https://cdn.rebrickable.com/media/sets/98959-1.jpg,Expert Builder
1290,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,2000,https://cdn.rebrickable.com/media/sets/1290-1.jpg,RoboRiders
1291,Power Bike,2000,https://cdn.rebrickable.com/media/sets/1291-1.jpg,RoboRiders
1292,Kabaya Promotional Set: White (Ice Explorer) RoboRider,2000,https://cdn.rebrickable.com/media/sets/1292-1.jpg,RoboRiders
1293,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,2000,https://cdn.rebrickable.com/media/sets/1293-1.jpg,RoboRiders
78675,Exclusive RoboRiders Six Set Limited Edition Value Pack,2000,https://cdn.rebrickable.com/media/sets/78675-1.jpg,RoboRiders
8003,Volcano Climber,2000,https://cdn.rebrickable.com/media/sets/8003-1.jpg,RoboRiders
8004,Dirt Bike,2000,https://cdn.rebrickable.com/media/sets/8004-1.jpg,RoboRiders
8005,Ice Explorer,2000,https://cdn.rebrickable.com/media/sets/8005-1.jpg,RoboRiders
8006,Swamp Craft,2000,https://cdn.rebrickable.com/media/sets/8006-1.jpg,RoboRiders
8509,Swamp,2000,https://cdn.rebrickable.com/media/sets/8509-1.jpg,RoboRiders
8510,Lava,2000,https://cdn.rebrickable.com/media/sets/8510-1.jpg,RoboRiders
8511,Frost,2000,https://cdn.rebrickable.com/media/sets/8511-1.jpg,RoboRiders
8512,Onyx,2000,https://cdn.rebrickable.com/media/sets/8512-1.jpg,RoboRiders
8513,Dust,2000,https://cdn.rebrickable.com/media/sets/8513-1.jpg,RoboRiders
8514,Power,2000,https://cdn.rebrickable.com/media/sets/8514-1.jpg,RoboRiders
8515,RoboRider Wheels,2000,https://cdn.rebrickable.com/media/sets/8515-1.jpg,RoboRiders
8516,The Boss,2000,https://cdn.rebrickable.com/media/sets/8516-1.jpg,RoboRiders
880010,Exclusive Roboriders Pack,2001,https://cdn.rebrickable.com/media/sets/880010-1.jpg,RoboRiders
880011,Exclusive Roboriders Pack,2001,https://cdn.rebrickable.com/media/sets/880011-1.jpg,RoboRiders
880012,Exclusive Roboriders Pack,2001,https://cdn.rebrickable.com/media/sets/880012-1.jpg,RoboRiders
8236,Bike Burner,2000,https://cdn.rebrickable.com/media/sets/8236-1.jpg,Speed Slammers
8237,Slammer Racer / Formula Force,2000,https://cdn.rebrickable.com/media/sets/8237-1.jpg,Speed Slammers
8238,Slammer Dragsters / Dueling Dragsters,2000,https://cdn.rebrickable.com/media/sets/8238-1.jpg,Speed Slammers
8240,Slammer Stunt Bike,2001,https://cdn.rebrickable.com/media/sets/8240-1.jpg,Speed Slammers
8242,Slammer Turbo,2001,https://cdn.rebrickable.com/media/sets/8242-1.jpg,Speed Slammers
65081,R2-D2 / C-3PO Droid Collectors Set,2002,https://cdn.rebrickable.com/media/sets/65081-1.jpg,Star Wars
8000,Pit Droid,2000,https://cdn.rebrickable.com/media/sets/8000-1.jpg,Star Wars
8001,Battle Droid,2000,https://cdn.rebrickable.com/media/sets/8001-1.jpg,Star Wars
8002,Destroyer Droid,2000,https://cdn.rebrickable.com/media/sets/8002-1.jpg,Star Wars
8007,C-3PO,2001,https://cdn.rebrickable.com/media/sets/8007-1.jpg,Star Wars
8008,Stormtrooper,2001,https://cdn.rebrickable.com/media/sets/8008-1.jpg,Star Wars
8009,R2-D2,2002,https://cdn.rebrickable.com/media/sets/8009-1.jpg,Star Wars
8010,Darth Vader,2002,https://cdn.rebrickable.com/media/sets/8010-1.jpg,Star Wars
8011,Jango Fett,2002,https://cdn.rebrickable.com/media/sets/8011-1.jpg,Star Wars
8012,Super Battle Droid,2002,https://cdn.rebrickable.com/media/sets/8012-1.jpg,Star Wars
5206,Speed Computer,2000,https://cdn.rebrickable.com/media/sets/5206-1.jpg,Supplemental
5218,Pneumatic Pack,2000,https://cdn.rebrickable.com/media/sets/5218-1.jpg,Supplemental
5219,Wheel Pack,2000,https://cdn.rebrickable.com/media/sets/5219-1.jpg,Supplemental
5220,Styling Pack,2000,https://cdn.rebrickable.com/media/sets/5220-1.jpg,Supplemental
5221,Motor Pack,2000,https://cdn.rebrickable.com/media/sets/5221-1.jpg,Supplemental
5222,Chassis Pack,2000,https://cdn.rebrickable.com/media/sets/5222-1.jpg,Supplemental
5223,Wind-up Motor,2001,https://cdn.rebrickable.com/media/sets/5223-1.jpg,Supplemental
8287,Motor Box,2006,https://cdn.rebrickable.com/media/sets/8287-1.jpg,Supplemental
8300,TECHNIC Team,2000,https://cdn.rebrickable.com/media/sets/8300-1.jpg,Supplemental
8710,Expert Builder Parts Pack,1980,https://cdn.rebrickable.com/media/sets/8710-1.jpg,Supplemental
8712,Action Figures,1988,https://cdn.rebrickable.com/media/sets/8712-1.jpg,Supplemental
8714,TECHNIC Team,1993,https://cdn.rebrickable.com/media/sets/8714-1.jpg,Supplemental
8720,Power Pack,1991,https://cdn.rebrickable.com/media/sets/8720-1.jpg,Supplemental
8735,Power Pack Motor Set,1998,https://cdn.rebrickable.com/media/sets/8735-1.jpg,Supplemental
9637,Speed Computer Add-on,2000,https://cdn.rebrickable.com/media/sets/9637-1.jpg,Supplemental
970124,Linear Actuators,2010,https://cdn.rebrickable.com/media/sets/970124-1.jpg,Supplemental
1061,Single Disk Pack,2000,https://cdn.rebrickable.com/media/sets/1061-1.jpg,Throwbot Slizer
8500,Torch / Fire Slizer,1999,https://cdn.rebrickable.com/media/sets/8500-1.jpg,Throwbot Slizer
8501,Ski / Ice Slizer,1999,https://cdn.rebrickable.com/media/sets/8501-1.jpg,Throwbot Slizer
8502,Turbo / City Slizer,1999,https://cdn.rebrickable.com/media/sets/8502-1.jpg,Throwbot Slizer
8503,Scuba / Sub Slizer,1999,https://cdn.rebrickable.com/media/sets/8503-1.jpg,Throwbot Slizer
8504,Jet / Judge Slizer,1999,https://cdn.rebrickable.com/media/sets/8504-1.jpg,Throwbot Slizer
8505,Amazon / Jungle Slizer,1999,https://cdn.rebrickable.com/media/sets/8505-1.jpg,Throwbot Slizer
8506,Granite / Rock Slizer,1999,https://cdn.rebrickable.com/media/sets/8506-1.jpg,Throwbot Slizer
8507,Electro / Energy Slizer,1999,https://cdn.rebrickable.com/media/sets/8507-1.jpg,Throwbot Slizer
8508,Supplementary Disks,1999,https://cdn.rebrickable.com/media/sets/8508-1.jpg,Throwbot Slizer
8520,Millennium/Millennia,2000,https://cdn.rebrickable.com/media/sets/8520-1.jpg,Throwbot Slizer
8521,Flare,2000,https://cdn.rebrickable.com/media/sets/8521-1.jpg,Throwbot Slizer
8522,Spark,2000,https://cdn.rebrickable.com/media/sets/8522-1.jpg,Throwbot Slizer
8523,Blaster / Blaster Slizer,2000,https://cdn.rebrickable.com/media/sets/8523-1.jpg,Throwbot Slizer
8020,Universal Building Set,1984,https://cdn.rebrickable.com/media/sets/8020-1.jpg,Universal Building Set
8022,TECHNIC Starter Set,1993,https://cdn.rebrickable.com/media/sets/8022-1.jpg,Universal Building Set
8024,Universal Building Set,1989,https://cdn.rebrickable.com/media/sets/8024-1.jpg,Universal Building Set
8030,Universal Building Set,1982,https://cdn.rebrickable.com/media/sets/8030-1.jpg,Universal Building Set
8032,Universal Set,1994,https://cdn.rebrickable.com/media/sets/8032-1.jpg,Universal Building Set
8034,Universal Building Set,1989,https://cdn.rebrickable.com/media/sets/8034-1.jpg,Universal Building Set
8035,Universal Building Set,1986,https://cdn.rebrickable.com/media/sets/8035-1.jpg,Universal Building Set
8040,Universal Building Set,1984,https://cdn.rebrickable.com/media/sets/8040-1.jpg,Universal Building Set
8042,Universal Pneumatic Set,1993,https://cdn.rebrickable.com/media/sets/8042-1.jpg,Universal Building Set
8044,Universal Pneumatic Set,1989,https://cdn.rebrickable.com/media/sets/8044-1.jpg,Universal Building Set
8050,Universal Building Set,1982,https://cdn.rebrickable.com/media/sets/8050-1.jpg,Universal Building Set
8054,Universal Building Set,1989,https://cdn.rebrickable.com/media/sets/8054-1.jpg,Universal Building Set
8055,Universal Building Set with Motor,1986,https://cdn.rebrickable.com/media/sets/8055-1.jpg,Universal Building Set
8062,Universal Set with Storage Case,1994,https://cdn.rebrickable.com/media/sets/8062-1.jpg,Universal Building Set
8064,Motorized Universal Building Set,1990,https://cdn.rebrickable.com/media/sets/8064-1.jpg,Universal Building Set
8074,Universal Building Set with Flex System,1991,https://cdn.rebrickable.com/media/sets/8074-1.jpg,Universal Building Set
8082,Universal Building Set,1993,https://cdn.rebrickable.com/media/sets/8082-1.jpg,Universal Building Set
8090,TECHNIC Universal Set,1982,https://cdn.rebrickable.com/media/sets/8090-1.jpg,Universal Building Set
8094,TECHNIC Control Centre,1990,https://cdn.rebrickable.com/media/sets/8094-1.jpg,Universal Building Set
8244,Convertables,1996,https://cdn.rebrickable.com/media/sets/8244-1.jpg,Universal Building Set
8485,Control Centre / Control II,1995,https://cdn.rebrickable.com/media/sets/8485-1.jpg,Universal Building Set
11938,Robot,2020,https://cdn.rebrickable.com/media/sets/11938-1.jpg,Creator
11939,Octopus,2020,https://cdn.rebrickable.com/media/sets/11939-1.jpg,Creator
